x-axis,2
second,Volt
-23.66000E-03,+2.96381912E+00
-23.63500E-03,+2.92864325E+00
-23.61000E-03,+2.93366837E+00
-23.58500E-03,+2.96884425E+00
-23.56000E-03,+2.92864325E+00
-23.53500E-03,+2.92864325E+00
-23.51000E-03,+2.92864325E+00
-23.48500E-03,+2.92864325E+00
-23.46000E-03,+2.93366837E+00
-23.43500E-03,+2.96381912E+00
-23.41000E-03,+2.93366837E+00
-23.38500E-03,+154.77393E-03
-23.36000E-03,+154.77393E-03
-23.33500E-03,+149.74880E-03
-23.31000E-03,+154.77393E-03
-23.28500E-03,+114.57292E-03
-23.26000E-03,+119.59805E-03
-23.23500E-03,+114.57292E-03
-23.21000E-03,+114.57292E-03
-23.18500E-03,+149.74880E-03
-23.16000E-03,+114.57292E-03
-23.13500E-03,+149.74880E-03
-23.11000E-03,+119.59805E-03
-23.08500E-03,+114.57292E-03
-23.06000E-03,+149.74880E-03
-23.03500E-03,+114.57292E-03
-23.01000E-03,+154.77393E-03
-22.98500E-03,+154.77393E-03
-22.96000E-03,+114.57292E-03
-22.93500E-03,+154.77393E-03
-22.91000E-03,+114.57292E-03
-22.88500E-03,+154.77393E-03
-22.86000E-03,+149.74880E-03
-22.83500E-03,+154.77393E-03
-22.81000E-03,+154.77393E-03
-22.78500E-03,+154.77393E-03
-22.76000E-03,+114.57292E-03
-22.73500E-03,+154.77393E-03
-22.71000E-03,+154.77393E-03
-22.68500E-03,+114.57292E-03
-22.66000E-03,+154.77393E-03
-22.63500E-03,+114.57292E-03
-22.61000E-03,+154.77393E-03
-22.58500E-03,+114.57292E-03
-22.56000E-03,+149.74880E-03
-22.53500E-03,+154.77393E-03
-22.51000E-03,+154.77393E-03
-22.48500E-03,+149.74880E-03
-22.46000E-03,+119.59805E-03
-22.43500E-03,+154.77393E-03
-22.41000E-03,+119.59805E-03
-22.38500E-03,+149.74880E-03
-22.36000E-03,+154.77393E-03
-22.33500E-03,+149.74880E-03
-22.31000E-03,+159.79905E-03
-22.28500E-03,+154.77393E-03
-22.26000E-03,+114.57292E-03
-22.23500E-03,+119.59805E-03
-22.21000E-03,+119.59805E-03
-22.18500E-03,+154.77393E-03
-22.16000E-03,+114.57292E-03
-22.13500E-03,+119.59805E-03
-22.11000E-03,+154.77393E-03
-22.08500E-03,+119.59805E-03
-22.06000E-03,+149.74880E-03
-22.03500E-03,+114.57292E-03
-22.01000E-03,+154.77393E-03
-21.98500E-03,+154.77393E-03
-21.96000E-03,+159.79905E-03
-21.93500E-03,+149.74880E-03
-21.91000E-03,+154.77393E-03
-21.88500E-03,+154.77393E-03
-21.86000E-03,+114.57292E-03
-21.83500E-03,+114.57292E-03
-21.81000E-03,+119.59805E-03
-21.78500E-03,+154.77393E-03
-21.76000E-03,+154.77393E-03
-21.73500E-03,+154.77393E-03
-21.71000E-03,+154.77393E-03
-21.68500E-03,+149.74880E-03
-21.66000E-03,+149.74880E-03
-21.63500E-03,+154.77393E-03
-21.61000E-03,+154.77393E-03
-21.58500E-03,+154.77393E-03
-21.56000E-03,+149.74880E-03
-21.53500E-03,+119.59805E-03
-21.51000E-03,+154.77393E-03
-21.48500E-03,+189.94981E-03
-21.46000E-03,+119.59805E-03
-21.43500E-03,+154.77393E-03
-21.41000E-03,+154.77393E-03
-21.38500E-03,+119.59805E-03
-21.36000E-03,+119.59805E-03
-21.33500E-03,+154.77393E-03
-21.31000E-03,+149.74880E-03
-21.28500E-03,+119.59805E-03
-21.26000E-03,+149.74880E-03
-21.23500E-03,+119.59805E-03
-21.21000E-03,+119.59805E-03
-21.18500E-03,+119.59805E-03
-21.16000E-03,+114.57292E-03
-21.13500E-03,+114.57292E-03
-21.11000E-03,+119.59805E-03
-21.08500E-03,+119.59805E-03
-21.06000E-03,+154.77393E-03
-21.03500E-03,+159.79905E-03
-21.01000E-03,+149.74880E-03
-20.98500E-03,+154.77393E-03
-20.96000E-03,+119.59805E-03
-20.93500E-03,+149.74880E-03
-20.91000E-03,+154.77393E-03
-20.88500E-03,+149.74880E-03
-20.86000E-03,+149.74880E-03
-20.83500E-03,+119.59805E-03
-20.81000E-03,+119.59805E-03
-20.78500E-03,+119.59805E-03
-20.76000E-03,+154.77393E-03
-20.73500E-03,+149.74880E-03
-20.71000E-03,+119.59805E-03
-20.68500E-03,+154.77393E-03
-20.66000E-03,+114.57292E-03
-20.63500E-03,+119.59805E-03
-20.61000E-03,+119.59805E-03
-20.58500E-03,+154.77393E-03
-20.56000E-03,+119.59805E-03
-20.53500E-03,+114.57292E-03
-20.51000E-03,+184.92468E-03
-20.48500E-03,+114.57292E-03
-20.46000E-03,+119.59805E-03
-20.43500E-03,+114.57292E-03
-20.41000E-03,+119.59805E-03
-20.38500E-03,+114.57292E-03
-20.36000E-03,+119.59805E-03
-20.33500E-03,+184.92468E-03
-20.31000E-03,+119.59805E-03
